id	context	metrics	tweet	coding	sentiment
1463658561834295301	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 1, "reply_count": 1, "like_count": 2, "quote_count": 0}	In the pandemic’s early days, Livingston Food Resource Center’s food delivery program increased by 300%. Michael McCormick said the organization plans to hold onto some of the COVID-spurred adaptations it made to meet needs. #mtnews https://t.co/BPtHdXvrFZ		
1463658542401875970		{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	If Rochelle Walensky and her ilk care about saving lives, they should daydream about smaller government, not stricter lockdowns. https://t.co/ElMNfGqKVr via @reason		
1464019911164968962	[{"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "1105110947335593985", "name": "CBC", "description": "CBC"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 5, "like_count": 1, "quote_count": 1}	Alberta reports 379 new cases of COVID-19 on Thursday, along with 1 more death https://t.co/HFFjxctUfy		
1463295456985985024	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 3, "like_count": 4, "quote_count": 0}	Leave it up to me to catch a cold omw back home…  Just thankful it isn’t COVID		
1464020764978466816	[{"domain": {"id": "3", "name": "TV Shows", "description": "Television shows from around the world"}, "entity": {"id": "10029697507", "name": "RT\u00c9 News"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974597310615553", "name": "Entertainment"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974597105094656", "name": "TV/Movies Related"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "1106586061788987393", "name": "RT\u00c9 News", "description": "RT\u00c9 News"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974596740190208", "name": "CPG"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974596752773120", "name": "Pharma"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "10032761422", "name": "Pfizer"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	RTE news : Pfizer jab efficacy wanes 3 months after second dose  https://t.co/62t3vl7Jla		
1463295189972402179	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 2, "reply_count": 0, "like_count": 3, "quote_count": 0}	hood_medicine: We get it. #COVIDFatigue is real AF. Every excuse you give yourself for caving to social pressures &amp; forgetting  strategies to protect against infection will come up this week. &amp; #COVID is hoping you give in. Just this one time. It's the h… https://t.co/Ekf6mdxN2U		
1463657844671197191	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 0}	Covid birthday candle ftw! https://t.co/uqm472zKR7		
1463295267978063872	[{"domain": {"id": "3", "name": "TV Shows", "description": "Television shows from around the world"}, "entity": {"id": "10027336990", "name": "Sky News at Eleven With Mark Longhurst"}}, {"domain": {"id": "6", "name": "Sports Event"}, "entity": {"id": "1448339387968733184", "name": "Reading FC vs Sheffield United"}}, {"domain": {"id": "12", "name": "Sports Team", "description": "A sports team organization, like Arsenal and the Boston Celtics"}, "entity": {"id": "731226218586996737", "name": "Sheffield United"}}, {"domain": {"id": "26", "name": "Sports League", "description": ""}, "entity": {"id": "731226211804794880", "name": "England - Soccer"}}, {"domain": {"id": "26", "name": "Sports League", "description": ""}, "entity": {"id": "733756525693440001", "name": "EFL Championship"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "1100765157339234304", "name": "Sky News", "description": "Sky News"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974596740190208", "name": "CPG"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974596752773120", "name": "Pharma"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "10032761422", "name": "Pfizer"}}]	{"retweet_count": 1, "reply_count": 0, "like_count": 1, "quote_count": 0}	This is sky sports at 11.47pm. A Sheffield United player has collapsed and yet does not make the news but this racism issue still does. #SheffieldUnited #Pfizer #NoVaccinePassportsAnywhere #GetVaccinated @SkyNews this is all bullshit now and is becoming embarrassing https://t.co/OU94psBBKj		
1463296204603674630	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Covid-19 https://t.co/1ghWT8GXRZ		
1463295487075889155	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	EXCLUSIVE | Nurse Sounds Alarm On Heinous Medical Malpractice: Immediate Intubation, Remdesivir Killed Covid Patients https://t.co/b18VBQFuGL via @gatewaypundit		
1463295867096637444	[{"domain": {"id": "65", "name": "Interests and Hobbies Vertical", "description": "Top level interests and hobbies groupings, like Food or Travel"}, "entity": {"id": "825047692124442624", "name": "Food", "description": "Food"}}, {"domain": {"id": "65", "name": "Interests and Hobbies Vertical", "description": "Top level interests and hobbies groupings, like Food or Travel"}, "entity": {"id": "834828264786898945", "name": "Drinks", "description": "Drinks"}}, {"domain": {"id": "66", "name": "Interests and Hobbies Category", "description": "A grouping of interests and hobbies entities, like Novelty Food or Destinations"}, "entity": {"id": "834828445238431744", "name": "Generic Drinks", "description": "Generic Drinks"}}, {"domain": {"id": "67", "name": "Interests and Hobbies", "description": "Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks"}, "entity": {"id": "850399423867650048", "name": "Cocktails", "description": "Cocktails"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Felt a little off and was worried I had covid but then my dad cured me with a cocktail with Chartreuse in it, so that's probably normal and fine.		
1463296186102726659	[{"domain": {"id": "48", "name": "Product", "description": "Products created by Brands.  Examples: Ford Explorer, Apple iPhone."}, "entity": {"id": "1329443614888378368", "name": "Moderna Vaccine"}}, {"domain": {"id": "65", "name": "Interests and Hobbies Vertical", "description": "Top level interests and hobbies groupings, like Food or Travel"}, "entity": {"id": "903303816698671104", "name": "Wellness and health", "description": "Wellness & Health"}}, {"domain": {"id": "66", "name": "Interests and Hobbies Category", "description": "A grouping of interests and hobbies entities, like Novelty Food or Destinations"}, "entity": {"id": "918538847302041600", "name": "Community Health", "description": "Community Health"}}, {"domain": {"id": "67", "name": "Interests and Hobbies", "description": "Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks"}, "entity": {"id": "920768310152593408", "name": "Common Medication", "description": "Common Medication"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974596740190208", "name": "CPG"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974596752773120", "name": "Pharma"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "10032761422", "name": "Pfizer"}}]	{"retweet_count": 0, "reply_count": 2, "like_count": 3, "quote_count": 0}	Hey. Getting the vaccine made me realize how I want another shot with you. Choosing between Pfizer and Moderna was easy but I don't think I can pick anyone over you. I might have the antibodies now, but your body was the only one I ever loved. You don't have to reply.		
1464019802503008256	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	COVID-19: Fully vaccinated B.C. man, initially denied COVID vaccine card, gets his card https://t.co/LxncZ7etiS		
1463294956311924736	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 1, "reply_count": 4, "like_count": 2, "quote_count": 0}	JUST IN: Another 324 cases of COVID-19 have been recorded in British Columbia along with one additional death, health officials said Tuesday.  https://t.co/BBT5hBiI0w		
1463658212704456705	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/LesFFatWcG		
1463657837993893897	[{"domain": {"id": "119", "name": "Holiday", "description": "Holidays like Christmas or Halloween"}, "entity": {"id": "1310591085282910210", "name": "Thanksgiving Day ", "description": "This entity includes all conversations for all years for Thanksgiving Day "}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 1, "reply_count": 1, "like_count": 7, "quote_count": 0}	Tested positive for covid. Tomorrow is thanksgiving. Not being able to see my family and stuff my fucking face is really upsetting.		
1463296281527427076	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 58, "reply_count": 6, "like_count": 206, "quote_count": 4}	6 week old Maisley Maxwell from #Wisconsin developed respiratory failure from COVID pneumonia complicated by a collapsed lung requiring a chest tube. Despite a ventilator she remained hypoxic, until she was placed on ECMO #TheySurvivedCovid https://t.co/3AJkgt6Etn https://t.co/6u0iIiBCjQ		
1463294932584591363	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974596740190208", "name": "CPG"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974596752773120", "name": "Pharma"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "10032761422", "name": "Pfizer"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	"A CRAZY MESS"!! Pfizer Whistleblower SLAMS Vaccine Trials https://t.co/B3vILRkEyF via @YouTube		
1464020590201823245	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 1, "quote_count": 0}	my 7 year old cousin has covid???		
1464019454241624064	[{"domain": {"id": "119", "name": "Holiday", "description": "Holidays like Christmas or Halloween"}, "entity": {"id": "1286645331686350848", "name": "Dia de la Independencia (Grito de Dolores) ", "description": "This entity includes conversations about Dia de la Independencia (Grito de Dolores) for all years."}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	CBC is just reporting this. However I was told this was coming 6 days ago from a physician friend in Mexico. He indicated that they found the Astra Zeneca vaccine should be used in the third dose. It has some qualities that help fight this variant.  https://t.co/4ZBb3YGaG2		
1463296110231965696	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 31, "reply_count": 19, "like_count": 98, "quote_count": 2}	One of our scholars children did not have a way of doing her schoolwork at home while covid is forcing school closures,our scholars clubbed together with us &amp; bought her a new tablet and whiteboard,this makes me so proud of my guild members,&amp; its why we work so hard Ace Axies.❤️ https://t.co/4oh4QaOyES		
1464019685708644352	[{"domain": {"id": "10", "name": "Person", "description": "Named people in the world like Nelson Mandela"}, "entity": {"id": "799022225751871488", "name": "Donald Trump", "description": "US President Donald Trump"}}, {"domain": {"id": "35", "name": "Politician", "description": "Politicians in the world, like Joe Biden"}, "entity": {"id": "799022225751871488", "name": "Donald Trump", "description": "US President Donald Trump"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "10", "name": "Person", "description": "Named people in the world like Nelson Mandela"}, "entity": {"id": "10040395078", "name": "Joe Biden", "description": "US President Joe Biden"}}, {"domain": {"id": "35", "name": "Politician", "description": "Politicians in the world, like Joe Biden"}, "entity": {"id": "10040395078", "name": "Joe Biden", "description": "US President Joe Biden"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Coronavirus Death Toll Under Joe Biden Expected to Surpass Trump https://t.co/Cc4vmKTH3o		
1463658165585780741	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	LET THE Covid Debacle END NOW!   Judge Ends Masks		
1464019693065359367	[{"domain": {"id": "10", "name": "Person", "description": "Named people in the world like Nelson Mandela"}, "entity": {"id": "733774233327669248", "name": "Dean Smith"}}, {"domain": {"id": "12", "name": "Sports Team", "description": "A sports team organization, like Arsenal and the Boston Celtics"}, "entity": {"id": "731226243677323265", "name": "Norwich City FC"}}, {"domain": {"id": "93", "name": "Coach", "description": "A Coach like 'Bill Belichick'"}, "entity": {"id": "733774233327669248", "name": "Dean Smith"}}, {"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	This weekend has an air of “never go back” about it.  First did Norwich away in 2017. Midweek, we were flying and won comfortably, took afternoon and morning off, great sesh with the old man.  This feels like a banana skin. Old man just pulled out with Covid. Dean Smith. Unsure..		
1463657902401409024	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "10", "name": "Person", "description": "Named people in the world like Nelson Mandela"}, "entity": {"id": "10040395078", "name": "Joe Biden", "description": "US President Joe Biden"}}, {"domain": {"id": "35", "name": "Politician", "description": "Politicians in the world, like Joe Biden"}, "entity": {"id": "10040395078", "name": "Joe Biden", "description": "US President Joe Biden"}}]	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 1}	G.O.P. Shameful Hypocrisy Has No Limit!!!  G.O.P. Fights Covid Mandates, Then Blames Biden as Cases Rise https://t.co/CnLpjwAgFU		
1463658212213727232	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	B.C. records 9 more deaths, 322 new COVID-19 infections https://t.co/vSIVcqUHqc		
1464021070596378631	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 5, "reply_count": 0, "like_count": 3, "quote_count": 1}	Highly Infectious #Nu Variant Can Be Far WORSE than #Delta Variant #CovidisNotOVer #CovidisAirborne #Coronavirus #Covid_19 #Covid19Canada #Covid19BC #Covid19AB #Progressive #Covid19On #NuVariant #BTRTG  #Variants #Progressives #VariantsofConcern #IARTG   https://t.co/xJE3A30DU4		
1463295164206645252	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 1, "reply_count": 0, "like_count": 0, "quote_count": 0}	Finally! Medical Proof the Covid Jab is "Murder" - Dr. Vernon Coleman - Nov. 22, 2021  #NoVaccinePassports #NoVaccinePassportAnywhere #novaccinemandates #VaccineSideEffects #VaccineMandate #vaccinedeaths #sciencewillwin #vaccines  https://t.co/ifFf7xf7QP		
1464019998721155073	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 3, "reply_count": 7, "like_count": 8, "quote_count": 0}	JUST IN: British Columbia reported another 424 new cases of COVID-19 on Thursday, along with three additional deaths.  https://t.co/df8ldq9ieN		
1463295120082620425	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 3, "quote_count": 0}	💉💉Data here from the @ECDC_EU shows us that the higher the vaccination rate, the lower the death rate. #COVID19 vaccines will protect you from serious illness. Vaccines are safe and effective  #VaccinesWork #ForUsAll https://t.co/SDEZRNWOf4		
1463295458407759873	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	I would not recommend being t-boned right before the holidays and during Covid		
1463295907667996676	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	A weakened UK economy emerges from the Covid mist https://t.co/wzK4ebDSwc		
1463295125791158279	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}, {"domain": {"id": "45", "name": "Brand Vertical", "description": "Top level entities that describe a Brands industry"}, "entity": {"id": "781974596740190208", "name": "CPG"}}, {"domain": {"id": "46", "name": "Brand Category", "description": "Categories within Brand Verticals that narrow down the scope of Brands"}, "entity": {"id": "781974596752773120", "name": "Pharma"}}, {"domain": {"id": "47", "name": "Brand", "description": "Brands and Companies"}, "entity": {"id": "10032761422", "name": "Pfizer"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Associate Scientist - Cell Culture - Pearl River, New York - Pfizer #ScienceJobs https://t.co/vR1gsUWmT1		
1464019875416969217	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	The latest Vitamin D3 Daily! https://t.co/QUrAdocAmQ Thanks to @fluxcapdoodah @Black_Dragon123 @Sandlewud #covid #vitamin		
1463657334203322372	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 1, "like_count": 0, "quote_count": 0}	today's my 2nd doze of vaccination. kabado bente yarn sksksksksk		
1463657556920836096	[{"domain": {"id": "123", "name": "Ongoing News Story", "description": "Ongoing News Stories like 'Brexit'"}, "entity": {"id": "1220701888179359745", "name": "COVID-19"}}]	{"retweet_count": 0, "reply_count": 0, "like_count": 0, "quote_count": 0}	Initially, #LongCovid was not known, took time to realize it existed. Here in AZ hard to get people to realize #COVID19 is serious. Those with mild cases minimize it, others don’t want to be inconvenienced by wearing a 😷, don’t believe it’s real 🤷🏼‍♀️ https://t.co/EMdrN0WhGi		
